text,label,importance
"DV INVESTOR ALERT: BRONSTEIN, GEWIRTZ & GROSSMAN LLC ANNOUNCES THAT DOUBLEVERIFY HOLDINGS, INC. INVESTORS WITH SUBSTANTIAL LOSSES HAVE OPPORTUNITY TO LEAD CLASS ACTION LAWSUIT. NEW YORK, JULY 20, 2025 (GLOBE NEWSWIRE) -- ATTORNEY ADVERTISING -- BRONSTEIN, GEWIRTZ & GROSSMAN, LLC, A NATIONALLY RECOGNIZED LAW FIRM, NOTIFIES INVESTORS THAT A CLASS ACTION LAWSUIT HAS BEEN FILED AGAINST DOUBLEVERIFY HOLDINGS, INC. (“DOUBLEVERIFY” OR “THE COMPANY”) (NYSE: DV) AND CERTAIN OF ITS OFFICERS.",negative,générale
"Cogent Biosciences Announces Pricing of Upsized Public Offering of Shares of Common Stock. WALTHAM, Mass. and BOULDER, Colo., July 08, 2025 (GLOBE NEWSWIRE) -- Cogent Biosciences, Inc. (Nasdaq: COGT), a biotechnology company focused on developing precision therapies for genetically defined diseases, today announced the pricing of its previously announced underwritten public offering of 22,222,223 shares of its common stock, offered at a public offering price of $9.00 per share. The aggregate gross proceeds to Cogent from this offering are expected to be approximately $200 million, before deducting underwriting discounts and commissions and other offering expenses. In addition, Cogent has granted the underwriters a 30-day option to purchase up to an additional 3,333,333 shares of its common stock on the same terms and conditions. All of the securities in the offering are being sold by Cogent. The offering is expected to close on or about July 10, 2025, subject to the satisfaction of customary closing conditions.",positive,générale
"Delixy Holdings Limited Announces Pricing of Initial Public Offering. Singapore, July 08, 2025 (GLOBE NEWSWIRE) -- Delixy Holdings Limited (the “Company” or “Delixy”), a Singapore-based company engaged in the trading of oil related products, today announced the pricing of its initial public offering (the “Offering”) of 2,000,000 ordinary shares, par value US$0.000005 per share, (“Ordinary Shares”), 1,350,000 of which are being offered by the Company and 650,000 by the selling shareholders Mega Origin Holdings Limited (as to 325,000 Ordinary Shares) and Novel Majestic Limited (as to 325,000 Ordinary Shares) (the “Selling Shareholders”), at a public offering price of US$4.00 per Ordinary Share. The Company is also registering a resale prospectus concurrent with the Offering for the resale of 3,000,000 Ordinary Shares held by Cosmic Magnet Limited, Rosywood Holdings Limited, Dragon Circle Limited and Novel Majestic Limited, Golden Legend Ventures Limited (the “Resale Shareholders”). The Ordinary Shares have been approved for listing on the Nasdaq Capital Market and are expected to commence trading on July 9, 2025 under the ticker symbol “DLXY.”",positive,générale
"VSTS IMPORTANT DEADLINE: ROSEN, A LEADING INVESTOR RIGHTS LAW FIRM, ENCOURAGES VESTIS CORPORATION INVESTORS WITH LOSSES IN EXCESS OF $100K TO SECURE COUNSEL BEFORE IMPORTANT DEADLINE IN SECURITIES CLASS ACTION – VSTS. NEW YORK, JULY 20, 2025 (GLOBE NEWSWIRE) -- WHY: ROSEN LAW FIRM, A GLOBAL INVESTOR RIGHTS LAW FIRM, REMINDS PURCHASERS OF SECURITIES OF VESTIS CORPORATION (NYSE: VSTS) BETWEEN MAY 2, 2024 AND MAY 6, 2025, BOTH DATES INCLUSIVE (THE “CLASS PERIOD”), OF THE IMPORTANT AUGUST 8, 2025 LEAD PLAINTIFF DEADLINE.",negative,générale
"WORLD'S LARGEST POLLUCITE-HOSTED CAESIUM PEGMATITE MINERAL RESOURCE DEFINED AT SHAAKICHIUWAANAAN. RIGEL AND VEGA CONFIRMED AS A MAJOR CAESIUM DISCOVERY WITH POTENTIAL TO BE A SIGNIFICANT SUPPLY SOURCE FOR GLOBAL MARKETS, INCLUDING THE NEXT WAVE OF TERRESTRIAL SOLAR TECHNOLOGIES MONTREAL , JULY 20, 2025 /PRNEWSWIRE/ - SYDNEY, AUSTRALIA – JULY 21, 2025 HIGHLIGHTS WORLD'S LARGEST POLLUCITE-HOSTED CAESIUM PEGMATITE DEPOSIT CONFIRMED AT THE SHAAKICHIUWAANAAN PROJECT, WITH A MAIDEN MINERAL RESOURCE ESTIMATE (""CAESIUM ZONE MRE"") OF: RIGEL CAESIUM ZONE INDICATED: 163,000 T AT 10.25% CS2O, 1.78% LI2O, AND 646 PPM TA2O5. VEGA CAESIUM ZONE INDICATED: 530,000 T AT 2.61% CS2O, 2.23% LI2O, AND 172 PPM TA2O5.",positive,générale
"YT JIA SHARES WEEKLY INVESTOR UPDATE: FARADAY X UNVEILS TWO GROUNDBREAKING GLOBAL-FIRST PRODUCTS ALONG WITH A TRANSFORMATIVE TECHNOLOGY ARCHITECTURE IN LOS ANGELES ON JULY 17. LOS ANGELES--(BUSINESS WIRE)--FARADAY FUTURE INTELLIGENT ELECTRIC INC. (NASDAQ: FFAI) (“FARADAY FUTURE”, “FF” OR THE “COMPANY”), A CALIFORNIA-BASED GLOBAL SHARED INTELLIGENT ELECTRIC MOBILITY ECOSYSTEM COMPANY, TODAY SHARED A WEEKLY BUSINESS UPDATE FROM YT JIA, FOUNDER AND CO-CEO OF FF. “HEY EVERYONE, WELCOME TO INVESTOR WEEKLY ISSUE 12. THIS WEEK WAS HUGE — BESIDES THE BIG GLOBAL INITIAL LAUNCH ON JULY 17 FOR OUR TWO GAME-CHANGING PRODUCTS, THE FX SUPER ONE AND THE SUPER EAI F.A.C.E. SYSTEM, P.",positive,générale
"Spending Your Bitcoin (BTC) May Not Be ‘Sustainable Practice,' According to Macro Guru Lyn Alden – Here's Why. Popular macroeconomics expert Lyn Alden isn't sold on Bitcoin's (BTC) functionality as a medium of exchange yet. Alden explains in a new analysis that people with specific payment issues like capital controls and payment de-platforming find BTC useful, but they can often also use less-volatile stablecoins as short-term solutions to those same problems.",positive,générale
"Euro Manganese Announces Appointment of Sherry Roberge as Interim Chief Financial Officer and Martina Blahova as Director. Vancouver, British Columbia--(Newsfile Corp. - July 15, 2025) - Euro Manganese Inc. (TSXV: EMN) (ASX: EMN) (FSE: E060) (the ""Company"" or ""Euro Manganese"") today announced the appointment of Ms. Sherry Roberge as Interim Chief Financial Officer effective July 15, 2025.",neutral,générale
"ROSEN, TOP RANKED GLOBAL COUNSEL, Encourages Vestis Corporation Investors to Secure Counsel Before Important Deadline in Securities Class Action – VSTS. NEW YORK, July 08, 2025 (GLOBE NEWSWIRE) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Vestis Corporation (NYSE: VSTS) between May 2, 2024 and May 6, 2025, both dates inclusive (the “Class Period”), of the important August 8, 2025 lead plaintiff deadline.",negative,générale
"LASER PHOTONICS INVESTIGATION ALERT: Bragar Eagel & Squire, P.C. is Investigating Laser Photonics Corporation on Behalf of Laser Photonics Stockholders and Encourages Investors to Contact the Firm. Bragar Eagel & Squire, P.C. Litigation Partner  Brandon Walker  Encourages Investors Who Suffered Losses In Laser Photonics (LASE) To Contact Him Directly To Discuss Their Options",negative,générale
"LQWD Announces Upsized Financing with Amended Terms of Up to C$12.3 Million. THIS NEWS RELEASE IS NOT FOR DISTRIBUTION TO U.S. NEWSWIRE SERVICES OR FOR DISSEMINATION IN THE UNITED STATES VANCOUVER, British Columbia , July 08, 2025 (GLOBE NEWSWIRE) -- Canada's Bitcoin Lightning Strategy, LQWD Technologies Corp. (TSXV: LQWD) (OTCQX: LQWDF) (“LQWD” or the “Company”) announces that in response to increased demand from strategic investors and existing shareholders, it has increased the size of its previously announced brokered (the “Brokered Offering”) and non-brokered (the “Non-Brokered Offering” and together, the “Offering”) private placement to up to C$12.3 million (or US $9 million), with the Offering to be priced at C$4.10 (or US$3.00) per common share (the “Common Shares”). Maxim Group LLC is acting as sole agent and book runner in connection with the Brokered Offering.",positive,générale
"SMLR Investor News: If You Have Suffered Losses in Semler Scientific, Inc. (NASDAQ: SMLR), You Are Encouraged to Contact The Rosen Law Firm About Your Rights. NEW YORK, July 08, 2025 (GLOBE NEWSWIRE) -- WHY: Rosen Law Firm, a global investor rights law firm, continues to investigate potential securities claims on behalf of shareholders of Semler Scientific, Inc. (NASDAQ: SMLR) resulting from allegations that Semler Scientific may have issued materially misleading business information to the investing public.",negative,générale
"Quantum Closes Second Tranche of Private Placement. /NOT FOR DISTRIBUTION TO UNITED STATES NEWSWIRE SERVICES OR FOR DISSEMINATION IN THE UNITED STATES/     Vancouver, BC – TheNewswire - July 15, 2025 – Quantum Critical Metals Corp. (TSX.V: LEAP | OTCQB: ATOXF | FSE: 86A1) (“ Quantum ” or the “ Company ”) announces that, further to its news release date June 27, 2025, the Company has closed a second tranche of its non-brokered private placement financing (the “ Offering ”) raising gross proceeds of $400,000 pursuant to the sale of 4,000,000 units (“ Units ”) at a price of $0.10 per Unit. Each Unit consists of one common share of the Company (each, a “ Share ”) and one common share purchase warrant (each, a “ Warrant ”). Each Warrant entitles the holder to acquire one Share at a price of $0.20 per Share until July 15, 2027.",positive,générale
"Kromek secures £1.7m Home Office contract for nuclear detection equipment. Kromek Group PLC (AIM:KMK) has been awarded a £1.7 million contract to supply radiological nuclear detection equipment and support services for the Home Office. This marks the first order the company has received under the UK Government's Radiological Nuclear Detection Framework, a four-year programme aimed at improving national security through enhanced radiation monitoring.",positive,importante
"Silver Price Forecast: XAG/USD hesitates below $37.00 with downside attempts finding buyers. Silver (XAG/USD) keeps trading within the last four weeks $2 range, but recent price action shows an ascending trend from late June lows, although the resistance area at $37,00 remains holding bulls and closing the path towards the $37.25 long-term high. Market' concerns about trade uncertainty keep buoying the precious metal but the firm US Dollar and the higher US Treasury yields are keeping Silver's upside attempts limited so far.",neutral,générale
"GBP/USD loses further ground after hot US CPI inflation print rocks rate cut bets. GBP/USD shed another two-thirds of one percent top-to-bottom on Tuesday, extending into an eighth consecutive day of Cable losses. The US Dollar (USD) caught a risk-off bid after US Consumer Price Index (CPI) inflation rose through June, reigniting fears of another pushback on the Federal Reserve's expected pace of rate cuts through the year-end.",neutral,générale
"1 Market-Crushing AI Stock Is Closing in on a $4 Trillion Market Cap, and 1 Wall Street Analyst Thinks There Is Another 57% Upside. Artificial intelligence has taken the market by storm. There likely hasn't been a sector with this much interest since the internet boom, and it still looks like the AI sector is in the early innings.",positive,générale
WISEKEY AND SEALSQ CONFIRM NEW CROSS-BORDER CENTER OF EXCELLENCE FOR THE 4TH INDUSTRIAL REVOLUTION ACTIVATED BETWEEN LA LINE AND GIBRALTAR. WISEKEY AND SEALSQ CONFIRM NEW CROSS-BORDER CENTER OF EXCELLENCE FOR THE 4TH INDUSTRIAL REVOLUTION ACTIVATED BETWEEN LA LINE AND GIBRALTAR,positive,générale
"NativePath Launches Most Effective Activated Charcoal Yet—1,000mg Coconut-Shell Formula for Daily Gut Health. As consumer interest in the best activated charcoal grows, NativePath introduces a clean-label, high-purity formula derived from coconut shells to support bloating, gas, and digestive detox. As consumer interest in the best activated charcoal grows, NativePath introduces a clean-label, high-purity formula derived from coconut shells to support bloating, gas, and digestive detox.",positive,générale
"Amgen: Biosimilars And Rare Disease Pipeline Crucial To Overcome Patent Cliff Concerns. Key acquisitions since 2022 increased Amgen's rare disease pipeline and footprint in the market, with the company poised to benefit from the rare disease market's 10.35% CAGR up to 2037. A growing portfolio of biosimilar products will drive double-digit sales growth in the coming decade. The immense growth potential in both its rare disease and biosimilar portfolios is essential for Amgen to offset patent cliff headwinds.",positive,importante
"Pound Sterling Price News and Forecast: GBP/USD loses further ground. GBP/USD shed another two-thirds of one percent top-to-bottom on Tuesday, extending into an eighth consecutive day of Cable losses. The US Dollar (USD) caught a risk-off bid after US Consumer Price Index (CPI) inflation rose through June, reigniting fears of another pushback on the Federal Reserve's expected pace of rate cuts through the year-end.",negative,générale
"CSLM Acquisition Corp. (SPWR) Falls More Steeply Than Broader Market: What Investors Need to Know. In the closing of the recent trading day, CSLM Acquisition Corp. (SPWR) stood at $1.92, denoting a -5.42% move from the preceding trading day.",negative,générale
"FANGZHOU AND NOVO NORDISK SIGNED COLLABORATION MEMORANDUM TO ESTABLISH A NEW ECOSYSTEM FOR HEALTH MANAGEMENT. FANGZHOU INC., A LEADER IN INTERNET HEALTHCARE SOLUTIONS, SIGNED A MEMORANDUM OF UNDERSTANDING WITH NOVO NORDISK, A LEADING GLOBAL HEALTHCARE COMPANY.",positive,générale
"Penguin Solutions, Inc. (PENG) Q3 2025 Earnings Call Transcript. Penguin Solutions, Inc. (NASDAQ:PENG ) Q3 2025 Earnings Conference Call July 8, 2025 4:30 PM ET Company Participants Mark W. Adams - President, CEO & Director Nathan Olmstead - Senior VP & CFO Suzanne Schmidt - Head of Investor Relation Conference Call Participants Denis Pyatchanin - Stifel, Nicolaus & Company, Incorporated, Research Division Kevin Edward Cassidy - Rosenblatt Securities Inc., Research Division Nicolas Emilio Doyle - Needham & Company, LLC, Research Division Samik Chatterjee - JPMorgan Chase & Co, Research Division Thomas James O'Malley - Barclays Bank PLC, Research Division Operator Good afternoon.",neutral,générale
"ROSEN LAW FIRM ENCOURAGES DESIGNER BRANDS INC. INVESTORS TO INQUIRE ABOUT SECURITIES CLASS ACTION INVESTIGATION - DBI. NEW YORK , JULY 20, 2025 /PRNEWSWIRE/ --  WHY: ROSEN LAW FIRM, A GLOBAL INVESTOR RIGHTS LAW FIRM, CONTINUES TO INVESTIGATE POTENTIAL SECURITIES CLAIMS ON BEHALF OF SHAREHOLDERS OF DESIGNER BRANDS INC. (NYSE: DBI) RESULTING FROM ALLEGATIONS THAT DESIGNER BRANDS MAY HAVE ISSUED MATERIALLY MISLEADING BUSINESS INFORMATION TO THE INVESTING PUBLIC. SO WHAT: IF YOU PURCHASED DESIGNER BRANDS SECURITIES YOU MAY BE ENTITLED TO COMPENSATION WITHOUT PAYMENT OF ANY OUT OF POCKET FEES OR COSTS THROUGH A CONTINGENCY FEE ARRANGEMENT.",negative,générale
"GRNY: A Conventional Investing Approach Focusing On High Concentration-Risk Stocks. Market breadth is extremely narrow, making passive index investing less attractive and increasing the potential for active management to outperform. GRNY ETF claims an unconventional approach but mostly mirrors S&P 500 heavyweights, focusing on overvalued, popular large-cap themes like AI and tech. While GRNY has outperformed major indices since inception, its success relies on continued momentum in already expensive stocks and questionable macro themes.",positive,générale
"Gray Announces Upsizing and Pricing of $900 Million of 9.625% Senior Secured Second Lien Notes due 2032. ATLANTA, July 08, 2025 (GLOBE NEWSWIRE) -- Gray Media, Inc. (“Gray”) (NYSE: GTN) announced today the pricing of its previously announced private offering of $900 million aggregate principal amount of 9.625% senior secured second lien notes due 2032 (the “Notes”). This represents an increase of $150 million over the amount previously announced. The Notes were priced at 100% of par. The offering of the Notes is expected to close on July 18, 2025, subject to customary closing conditions.",neutral,générale
"Star Bulk Carriers (SBLK) Sees a More Significant Dip Than Broader Market: Some Facts to Know. In the latest trading session, Star Bulk Carriers (SBLK) closed at $17.86, marking a -1.9% move from the previous day.",negative,générale
"T-Mobile Donates $500,000 to Support Flood-Relief Efforts in Kerr County, Texas. BELLEVUE, Wash.--(BUSINESS WIRE)--To aid in response and recovery efforts related to the catastrophic flash flooding that has devastated Kerr County and surrounding Central Texas communities, T-Mobile (NASDAQ: TMUS) is making a $500,000 donation to the Community Foundation of the Texas Hill Country's Kerr County Flood Relief Fund. The donation will support the Foundation's efforts to fund trusted local organizations providing rescue, relief and recovery services in the communities of Hunt, Ingr.",positive,générale
"Fiverr International (FVRR) Registers a Bigger Fall Than the Market: Important Facts to Note. In the closing of the recent trading day, Fiverr International (FVRR) stood at $27.77, denoting a -3.21% move from the preceding trading day.",negative,générale
"Canopy Growth Corporation (CGC) Increases Despite Market Slip: Here's What You Need to Know. Canopy Growth Corporation (CGC) reached $1.23 at the closing of the latest trading day, reflecting a +2.5% change compared to its last close.",negative,générale
"Gold ETFs see largest inflows in five years amid trade war concerns: WGC. Physically backed gold ETFs attracted $38 billion in inflows during the first half of 2025—the biggest semi-annual increase since early 2020, according to the World Gold Council. The surge was driven by investor demand for safe-haven assets amid renewed geopolitical and economic uncertainty linked to Trump's tariff-driven trade war.",positive,importante
"Hancock Whitney: Q2 Leaves Growth Questions Unanswered (Rating Downgrade). Hancock Whitney's Q1 results were in line, with expansion efforts slow to accelerate growth and deposit costs improving due to a better funding mix. Loan growth outpaced expectations, driven by commercial real estate, but I remain cautious about further CRE exposure given sector risks. Capital position remains excellent, supporting a secure dividend and potential for M&A, but near-term upside is limited as growth initiatives take time.",positive,générale
