text,label,importance
"Pound Sterling Price News and Forecast: GBP/USD depreciates as the US Dollar gains ground. GBP/USD continues its losing streak for the sixth consecutive day, trading around 1.3560 during the Asian hours on Friday. The pair depreciates as the US Dollar (USD) extends its gains due to evolving monetary policy signals by the Federal Reserve's (Fed) officials.",neutral,générale
"Bitcoin hits new high above $118K as BTC ETFs see over $1B in inflows on Thursday. Bitcoin surged to a new all-time high above $118,000 early Friday, fueled by rising institutional demand and strong signals from across the crypto industry. As per CoinMarketCap data, the coin reached an all-time high of $118,403.",neutral,importante
Jeans brand Levi's is up 8% on strong earnings — despite a profit hit from tariffs. The stock price of jeans brand Levi's jumped 6% after it reported strong earnings in the latest quarter. Levi's saw a 6% revenue increase in the latest quarter compared to the year before.,neutral,importante
"HIVE Digital Technologies Exceeds 12 EH/s Milestone, Achieves $250 Million Annual Run Rate Revenue as Paraguay Expansion Progresses. This news release constitutes a ""designated news release for the purposes of the Company's amended and restated prospectus supplement dated May 14, 2025, to its short form base shelf prospectus dated September 11, 2024. San Antonio, Texas--(Newsfile Corp. - July 11, 2025) - HIVE Digital Technologies Ltd.",positive,générale
"Select Water Solutions Holds The Right Ingredients To Break Out. Select Water Solutions is on a steady growth path, leveraging integrated water solutions and long-term contracts, with strong expansion in water infrastructure and recycling capacity. Despite short-term risks from energy sector volatility and negative cash flows due to high capex, I see robust gross profit to free cash flow conversion in core segments. WTTR is undervalued relative to peers, with strategic project wins and strong positioning in a growing market.",neutral,importante
"THE GLOBAL AI DEFENSE CHALLENGE 2025 LAUNCHED TO FIGHT BAD AI WITH GOOD AI. CHONGQING, CHINA--(BUSINESS WIRE)-- #AI--THE GLOBAL AI DEFENSE CHALLENGE 2025, CO-HOSTED BY THE CHINA SOCIETY OF IMAGE AND GRAPHICS, THE CLOUD SECURITY ALLIANCE GREATER CHINA REGION, AND ANT GROUP, WAS LAUNCHED ON JULY 10, AS PART OF THE AI INNOVATION COMPETITIONS AT THE 2025 INCLUSION·CONFERENCE ON THE BUND. WITH THE RAPID DEVELOPMENT OF LARGE MODELS, AI TECHNOLOGIES AND APPLICATIONS ARE INCREASINGLY INTEGRATED INTO SECTORS SUCH AS FINANCIAL SERVICES, HEALTHCARE, AND USER INTERACTIONS WITH VARIOUS G.",positive,importante
"Aker Solutions ASA: Second-quarter and half-year results 2025. OSLO, Norway , July 11, 2025 /PRNewswire/ -- Aker Solutions delivered solid financial performance in the second quarter and in the first half of 2025. Several key project portfolio milestones were met during the quarter.",neutral,importante
"Pentagon invests in MP Materials, guarantees floor price for rare earth minerals. CNBC's Martin Soong and Chery Kang talked about U.S. Department of Defense's move to invest $400 million in rare earth miner MP Materials and how China factors in the decision.",positive,générale
"BP production increase but prices were lower in second quarter. BP PLC (LSE:BP.) guided to higher upstream output and stronger refining margins in the second quarter trading update, offset by lower prices received for oil and gas.",neutral,importante
"USD/CHF ticks up to near 0.7980 in a sour market mood. The USD/CHF pair edges higher to near 0.7980 during Asian trading hours on Friday. The Swiss Franc pair trades broadly stable in a risk-averse market mood, followed by fears of an increase in United States (US) 10% tariff blanket.",neutral,importante
"XRP Price Flashes 2017 Pattern, $10 in Sight for Ripple?. XRP breaks multi-year resistance and holds above $2.54, with analyst targets pointing to $9.63 if momentum continues.",neutral,importante
"Remixpoint CEO to Receive Entire Salary in Bitcoin. Japanese-listed firm Remixpoint has become the first in the country to pay its CEO entirely in bitcoin, aligning executive incentives with shareholder value and showcasing its commitment to crypto-centric corporate strategy.",neutral,importante
"Norway's Tesla obsession defies Europe's Musk backlash. Tesla sales are soaring in EV-friendly Norway despite a sustained slump across the rest of Europe. Christina Bu, secretary general of the Norwegian EV Association (NEVA), said Tesla's revamped Model Y is ""definitely part of the reason"" for its recent sales boost.",neutral,importante
"Seagate's Catch-Up Trade Has Legs. Seagate's HAMR technology leads the nearline HDD market, offering lower TCO for customers and margin expansion potential for Seagate. Valuations remain reasonable despite a sharp rally, with earnings upgrades driving the stock rather than multiple expansion. Free cash flow is set to improve significantly, supporting robust buybacks and a stable dividend yield for shareholders.",neutral,importante
"Bitcoin Rally Fuels Massive Surge In memecoins. As Bitcoin sets a new record, an unexpected segment of the crypto universe reasserts itself: memecoins. Once regarded as mere speculative curiosities, they now attract massive trading volumes and unprecedented media attention.",neutral,importante
"FETH: The Ethereum Hype Has Merit. Ethereum has underperformed Bitcoin significantly since the launch of spot ETH ETFs in the US, declining 22% versus Bitcoin's 64% gain. Despite Ethereum's lagging price action, some investors and companies, like Bit Digital, are making sizable bets on ETH over BTC. There is some merit to the recent hype surrounding ETH given stablecoin footprint, stablecoin transfer volume, and tokenized asset trends.",positive,importante
"Flutter takes full control of FanDuel in $1.76bn deal. Flutter Entertainment PLC (LSE:FLTR) has struck a deal to buy Boyd Gaming's remaining 5% stake in FanDuel for about $1.76 billion, giving it complete ownership of the US sports betting giant. The agreement values FanDuel at around $31 billion.",positive,importante
